| 2026-09-14T15:37:28.612Z | docker-backend:historical-landing-skipped | taskId=511-001 reason=no-current-task-projection |
| 2026-09-14T15:37:28.613Z | docker-backend:historical-landing-skipped | taskId=553-002 reason=no-current-task-projection |
| 2026-09-14T15:37:28.614Z | docker-backend:historical-landing-skipped | taskId=671-007 reason=no-current-task-projection |
| 2026-09-14T15:37:28.616Z | docker-backend:historical-landing-skipped | taskId=671-005 reason=no-current-task-projection |
| 2026-09-14T15:37:28.617Z | docker-backend:historical-landing-skipped | taskId=671-006 reason=no-current-task-projection |
| 2026-09-14T15:38:30.798Z | sprint-controller:historical-unsettleable-attempt-retired | taskId=728-001;sprintId=sprint-728;reason=production-wiring-verifier-asset-invalid |
| 2026-09-14T15:38:43.203Z | sprint-controller:historical-unsettleable-attempt-retired | taskId=746-001;sprintId=sprint-746;reason=production-wiring-verifier-asset-invalid |
| 2026-09-14T15:38:54.333Z | sprint-controller:historical-unsettleable-attempt-retired | taskId=746-002;sprintId=sprint-746;reason=production-wiring-verifier-asset-invalid |
| 2026-09-14T15:39:17.353Z | sprint-controller:historical-unsettleable-attempt-retired | taskId=747-001;sprintId=sprint-747;reason=production-wiring-missing-worker-evidence |
| 2026-09-14T15:39:17.355Z | sprint-controller:historical-unsettleable-attempts | 728-001=production-wiring-verifier-asset-invalid;746-001=production-wiring-verifier-asset-invalid;746-002=production-wiring-verifier-asset-invalid;747-001=production-wiring-missing-worker-evidence |
| 2026-09-14T15:39:33.244Z | cleanOrphanSafetyPoint | Cleaned orphan safety point from sprint-763 (current: sprint-764) |
| 2026-09-14T15:39:33.390Z | rollback | [rollback] self-project — git mutation skipped (createSafetyPoint no-op) |
| 2026-09-14T15:39:35.631Z | sprint-checkpoint:phaseTransition | Phase PLAN → writing checkpoint |
| 2026-09-14T15:39:35.633Z | sprint-checkpoint:write | Checkpoint #1 written for sprint-764 |
| 2026-09-14T15:42:27.056Z | execution-effect-docker-lifecycle:adapter-unavailable | {"stage":"prepare-call","adapterStage":"HELPER_RUN","errorName":"ExecutionEffectDockerCaptureAdapterErrorV1","message":"EXECUTION_EFFECT_DOCKER_POPULATION_HOLD:SOURCE_MANIFEST_MISMATCH"} |
| 2026-09-14T15:42:27.058Z | docker-backend:exact-effect-preparation-hold | LIFECYCLE:ADAPTER_UNAVAILABLE |
| 2026-09-14T15:44:00.739Z | heartbeat-daemon | spawnSync /bin/sh ETIMEDOUT |
| 2026-09-14T15:44:00.741Z | heartbeat-daemon | Shell metacharacter detected in heartbeat command: "VITEST_MAX_FORKS=2 npx vitest run <task-scoped test dosyaları> — full-suite YASAK (16GB sınırı); scope'undaki test dosyalarıyla sınırla" |
| 2026-09-14T15:44:00.743Z | sprint-checkpoint:phaseTransition | Phase SPAWN → writing checkpoint |
| 2026-09-14T15:44:00.745Z | sprint-checkpoint:write | Checkpoint #2 written for sprint-764 |
| 2026-09-14T15:46:56.196Z | docker-backend:exact-custody-monitor-acceptance | EXACT_DOCKER_ACCEPTED_RESULT_READER_INVALID |
| 2026-09-14T15:46:56.197Z | exact-normal-docker-registry:acceptance | EXACT_DOCKER_ACCEPTED_RESULT_READER_INVALID |
| 2026-09-14T15:52:08.005Z | waitForResults:authorityDrain | Task 764-002 exact result authority HOLD: EFFECT_RELEASE_HOLD |
| 2026-09-14T15:52:08.250Z | runSprint:activeResourcesAtExit | FSReqPromise,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEvent |
